ID	damagedvsundamaged_logFC	damagedvsundamaged_padjFilter
KRI1	0.190339471415983	0.521436481780566
TRIM38	-0.0863271161766529	0.420510093665051
C4orf33	0.133849343502955	0.321416348144833
LBX1	-0.587789926175087	0.736020777277265
LZTS1	0.0190689287294024	0.948042772950787
RBM41	-0.0385330523154368	0.765112621682963
SPIN2B	0.0655764621693282	0.597158467974438
PRKAA2	0.285056636326791	0.0311542379496087
HAT1	-0.136052934713378	0.5052192902987
OXSR1	-0.363790620626171	0.0683613714106722
HCCS	0.0817605088276401	0.57382881259323
RCL1	-0.234757049929295	0.277255699997849
C11orf95	-0.0898810525750974	0.632314992378949
PTGIR	-0.535862604602458	0.0693318452419719
NR2F2	-0.600355855697794	0.431943106113577
TBC1D13	0.192490986637895	0.242530074114422
GSE1	-0.285956812382477	0.0492407237046844
HDAC9	-0.0189969628483294	NA
KIAA1109	-0.0504986802941247	0.778584036684227
PRPF6	-0.115395542052213	0.538354528392681
BTRC	0.0311078399360015	0.749214829118188
REPS1	-0.43487517168899	0.0201230705810044
CMTM8	0.305499058125237	0.0992313206443925
EGFEM1P	0.153198533150855	NA
PPM1F	0.05041504546297	NA
GCSAM	0.00626305808314894	NA
TMEM248	0.0195203258345586	0.925556785889816
MT1M	0.397993712371449	0.10670810011922
C12orf57	-0.162076191728714	0.508267513146479
TAX1BP1	0.000914627729950834	0.993058311833171
IRF2BPL	0.207507913206178	0.747149093830315
PRDM14	-0.0941154729563154	NA
EDC4	-0.00981372336424385	0.905874625073882
LRRN2	0.231879495291633	0.202866049261121
YBX1	-0.0206380597098224	0.862088112996851
DICER1-AS1	0.27562249222875	0.157116409316785
FLVCR1	0.035551784721182	0.734256326739207
DDX31	-0.0142166583794629	0.901589381074561
DSCR4	-0.0480482804134398	NA
RNF130	0.332453083151378	0.0255898931385228
SNU13	-0.251590940009183	0.0728807329747678
MRPL10	0.171076390118012	0.263077066482474
SLC16A5	-0.173649448633728	0.295129962788316
IMMP1L	0.114425684570387	0.117488179384681
CHAC2	-0.0265836472868099	0.919468447166857
PDCD1	0.542405548466962	0.0877923666349508
MARCHF8	0.00605382500551008	NA
MEDAG	1.19685205189115	0.0225475870139815
BHLHE41	0.128427827181651	0.626167270845026
HMCES	0.0052776020449317	0.975057597163379
MFSD13A	0.0465023894544883	0.634108159663332
NACA2	0.139244773252192	0.603594376065714
KIR2DL5A	0.0406324606652347	NA
SLC66A1L	0.0164093695621057	NA
SOX8	0.293953181200577	0.392530650364831
RBP1	0.34978221585877	0.0860504507677543
CFAP100	-0.0160499639821921	NA
NSF	0.0103080206735427	0.959921450787968
INTS6	-0.103215781291925	0.129513977239219
MEF2D	-0.318418954636776	0.709654970319882
SLC25A38	0.0114671518092967	0.93465761084773
CFAP97D1	0.0476781233443578	NA
SAA3P	-0.0277575712353	NA
GAPT	-0.0524877270640689	NA
RARS2	-0.196640306660053	0.342340115943705
PPP2R5A	-0.285933796930896	0.126200548569054
SULT1E1	-0.0704809465368863	NA
WDR75	-0.00667729640546008	0.966408534163916
KRTAP11-1	0.0218974944548333	NA
CALML4	-0.254360356132639	0.109643711738676
TMEM176B	-0.491190379495483	0.273051664293979
PLEKHJ1	-0.274728949500642	0.0560329666794175
RPS7P5	-0.0373594646584008	0.888010641286418
NKX2-1	0.0562291651725192	NA
CD9	-0.810732716603847	0.137255141037427
FAM81A	0.00667679665758962	NA
NOP58	0.325528556590155	0.24176947925891
ZG16B	-0.342850136940677	0.0832219107425305
APIP	-0.0271820973295263	0.883217496113235
LINC01559	0.127690492963558	NA
LINC02716	0.376080763188929	0.0613513140063712
CYB561A3	0.0479287281753474	0.835869875960808
DTYMK	0.0906008288657116	0.544599652994954
ZNF365	0.579033524655354	0.0462358422767263
LGALS8	0.0139482257984049	0.938158589391506
RBM39	-0.395619081408152	0.116759725490747
DIRAS3	-0.44247710847804	0.0789931615302337
CLHC1	-0.00757591949396409	0.958016529061498
ACSL4	-0.0193714745777478	0.932989512332789
HOXB13	-0.117006358908423	NA
PGGHG	-0.181036043123238	0.377458505211454
GART	-0.106027904435993	0.382497738880047
NRSN1	-0.00938769446619805	NA
INSL6	-0.000642295056320302	NA
CASP6	-0.177622139056023	0.328252123292775
MIR99AHG	-0.0371145136205834	0.810540150612989
ATXN7L2	-0.0808680853690529	0.883730549959028
OSBP	-0.301290147730741	0.0440645044953473
ERRFI1	0.310736956595218	0.496039962339335
DPF2	-0.0922195085865693	0.254007966498084
METTL27	0.0642349917324861	0.366850595097546
LENEP	0.018560362847848	NA
TRIB1	0.317912474609584	0.185325774634353
GPR137B	0.109936492570581	0.585855462955824
ST20-AS1	0.121087524386734	0.375588723997436
FKBP6	-0.046955058524168	NA
AK6	-0.269017884829309	0.245385146621747
ZNF90	-0.0294094577188834	NA
NDUFS6	0.155232152782997	0.188176885089226
KRT18P55	0.397365843764229	0.104359534087129
OR56B1	-0.0113385314213729	NA
BCL2L11	-0.411700633042672	0.0979742440974219
CLU	-0.0758999446975968	0.942277121394119
THBS4	-0.847014492483133	0.128667070520059
MIR4453HG	-0.0794701307746666	NA
PYGL	0.0534348747663968	0.730325342433857
KRCC1	-0.249704093709491	0.273623890955827
CIRBP	-0.461039275064913	0.0368910111959739
NR2E1	0.0196890593904889	NA
NLGN3	-0.0438868768745508	NA
MST1R	0.166898517349364	0.094916001940773
UNC13D	-0.212511880461105	0.131256870488938
ZAR1	0.0126511771072798	NA
CORIN	0.0683189300349869	NA
DCUN1D2	0.0237690409454718	0.78552426711091
PLXNB2	-0.288253163088007	0.315806882034368
C12orf56	0.0779623741859309	NA
ARHGEF5	0.394692449991151	0.0542425516439609
EPHX2	-0.252892969395112	0.0932965524330877
CCNY	0.00667193494259698	0.963874083293963
GALNT18	0.266758922650376	0.530514941573929
CTTNBP2NL	-0.157086076256825	0.295360920364428
TEX33	0.0177353193442821	NA
PCLAF	0.0541903618076363	0.882552579463425
OAZ3	0.15407724621569	0.109643711738676
TMEM147	0.0206518879865976	0.92026916312169
TRIM14	-0.0270212080983121	0.7419946427646
PPP1R18	-0.0832745618759365	0.473608347396675
KAAG1	-0.0591450644388396	NA
HOXA13	0.110829130270505	0.583406631884294
FNDC1	-0.212908733057702	0.612879171804006
ZNF669	-0.0393430180740966	NA
PPT2	0.1756652209728	0.252607965591005
SLC7A9	0.0940920328489206	NA
MTERF2	-0.496620759669022	0.0457161485880478
GNL3	0.281927831167229	0.0629350851663758
F2R	-0.285235587637306	NA
NRROS	-0.0265018449804099	NA
GLI1	-0.404173125525425	0.149069655268292
JSRP1	0.0960675960052388	NA
GNE	0.0871982511519878	0.614508833102241
NDUFAF3	-0.232597028883464	0.404884505354463
TONSL	0.0820430131776557	NA
GLUD1	-0.170177387840614	0.222825285306891
LGALS1	-0.650438019406395	0.0408651252527011
NPY4R	0.00199635255578019	NA
DPPA4	0.0199776399673398	NA
RIMS2	0.0339591353201079	NA
PLXNC1	0.0453728515300055	NA
PHF8	0.144074103291151	0.575946141217736
FOSL1	0.0797509847339478	NA
GFM2	-0.0421736608548458	0.861229777762716
PYCR1	0.154928804696571	0.535828120933008
HCN3	0.0297022809512811	0.750335740211541
LINC01587	-0.0446646556483031	NA
VIT	-1.76803807625762	0.0332790899390907
CA5A	0.0509538584582753	NA
TNNI3	0.00572575735619742	NA
PSD3	0.118454732069147	0.6415723681847
PRCP	-0.0273178146805916	0.942051060500378
SPATA20	-0.230015126158838	0.0817328258228753
EPHA3	-0.0926420241562036	0.39893079345728
GATAD1	-0.382839447229355	0.0201230705810044
PIEZO1	0.501765843466168	0.0663336515475245
NOMO1	-0.142822374401569	0.736713772122049
LY86	-0.615841621412401	0.192391873889855
MRAP2	0.353021185821695	0.199651743519518
AIF1	-1.86399746663538	0.0769796782844619
WDR27	-0.247337498440581	0.140684566277775
MYH2	0.0826388959137006	NA
MTNR1B	-0.0018285023661287	NA
MAGI1	0.0505315522768519	NA
TTYH3	-0.160053193459219	0.393860766078101
HAGHL	-0.268487898961431	0.62005323785078
SLC6A1	0.0307653016937525	NA
DFFA	0.161955648416551	0.312692424226175
NHS	-0.382388315829731	0.102319565068228
GPR3	-0.0861464252822607	NA
ATF4	0.55577671008032	0.184550429516417
OTUD1	-0.0189513519477565	0.909424914559748
PAIP2B	0.0246792022503365	0.783758594146616
CDK8	-0.0833626628883058	0.534246092235955
APOBEC3C	-0.148196007066095	0.118198413007984
ZKSCAN3	0.0206232803308991	NA
ZNF783	0.0329195845481189	0.814684347681635
LOC389765	-0.0604419803030055	0.728931962075236
RALYL	0.264925403140562	NA
HSPBP1	0.0864545978949584	0.873439701699
PLAC8	-0.0384907939734048	NA
DCLRE1C	-0.039942839155807	0.8191586195768
GATA1	0.0258669084152886	NA
ACVR2B	-0.018836694897177	0.831152774432508
XYLB	-0.00602028791733113	NA
CHRNB1	-0.0609590668460424	0.528697062256014
TMX4	-0.0839003148540377	0.619376355165898
ZNRF2P1	0.0755054942984224	NA
ECHS1	0.366214461045539	0.0300326339044231
C1orf162	-0.493793964632067	0.125123402669021
BHMT2	-0.124940241455357	NA
GSDMD	-0.0374978481297282	0.901935987461709
HSPE1	-0.0281345851273508	0.953645774680748
PLSCR1	-0.711748702860931	0.116064935076717
NCK1	-0.493604981777845	0.0886039595759714
TUBB2A	-0.127347775613632	0.814684347681635
LOC100233156	0.00757714744789068	0.951460427444757
ZCWPW1	0.0715748515827673	0.784856137130121
TNFAIP2	-0.818262442298286	0.0397269547922934
VPS16	-0.0881365947241774	0.447756361081819
CRNDE	-0.131410278255067	0.61520041313393
WDR62	0.0193246044278682	NA
CTSC	-0.377399837823043	0.125438595162946
ASCL3	-0.000840699408061786	NA
OLFM2	-0.0109953717587092	NA
ZNF75D	-0.153378811374399	0.352892664054716
PHACTR4	0.12424569708959	0.254007966498084
SORT1	0.63952998637094	0.0201230705810044
RRP7BP	-0.387796914856229	0.746465246383379
NDNF	-0.00337197756684109	0.990493403134604
ARRDC3	-0.101125023112325	0.814684347681635
TEX261	-0.00381720249351991	0.984548735499763
MTSS2	0.0959849696110194	NA
XKR3	0.120649817858804	NA
KATNAL2	0.0569412153879995	0.365328165164661
TPP1	-0.149018878756099	0.163384384291516
RGS9BP	0.0276276080127552	NA
CFHR5	-0.0310634031545747	NA
SPINK6	-0.00193286359796473	NA
PMS2P4	-0.124499685526885	0.196233650990434
DMTF1	-0.222824190635735	0.172120027372488
MYH9	-0.29768529838304	0.0887048864876204
CRADD	-0.114051705235687	0.574479372788479
CIDEB	-0.0260323702815649	0.76045401794152
VASP	0.331372132950908	0.56089161817824
ZNF583	-0.159607488528587	0.160767916561533
SLC25A25	-0.0535904655961638	0.720553695253845
ZNF813	-0.0884950214721771	0.382307905066513
LINC00589	-0.0557975423194824	NA
HTRA4	-0.841929577867545	0.172711169984386
RCC1	0.0735506002853673	0.715895918215128
CA4	-0.0893259644814375	NA
ALOX12P2	-0.0301654003773028	NA
PTK7	0.023802902368621	0.889933716800634
RHBDD2	-0.144099118484818	0.457697091570021
LYPD3	-0.0511968411638572	NA
XPO6	0.0832527327359328	0.737963347085405
UBTF	-0.089730606274817	0.258654776718884
KBTBD7	-0.165008676350787	0.277411277134415
U2AF1L4	-0.0785099227613752	0.579708890749063
SCO1	-0.179398665533184	0.265770200851505
ADAMTSL5	0.130758829505615	0.539238701890286
RPS21	0.228699165452688	0.544591822885805
ANAPC15	0.205266875952195	0.132703788300581
SYNGR4	-0.330992916569014	0.832790815804478
SLAMF7	-0.209608313763957	NA
YWHAG	0.148100040292457	0.442396256973264
MOBP	-0.0106211622158955	NA
CDC123	-0.147306316283109	0.441069180553386
STK19	0.135572675940098	0.739092244849321
STOX2	0.377351896131675	0.0399594297430281
INCENP	0.0222497481618623	0.909049324384809
C9orf43	0.0493142300717917	0.496163055935116
DSTN	0.606160290965741	0.0888868394873722
ATP1A1	0.155503170861898	0.680462123125844
ZNF20	-0.0574677565231589	0.68731628978802
LOC284412	-0.026209907473719	NA
PPP4R3B	6.53584506657006e-05	0.999543208243143
TACC2	0.286630080139753	0.13434858482982
KANSL3	-0.224958324347372	0.273032837362631
MYL2	-0.0133765930925937	NA
GOLGA2P2Y	-0.0321064995511736	NA
H4C9	-0.110453106742376	0.182470129693602
PSMD6	-0.222624893133938	0.387852615478576
IDI2	-0.0046736237804365	NA
NKAIN1	0.0176152028957721	NA
CALHM1	-0.0108878446793576	NA
DMXL2	-0.0115290220444275	NA
WDR91	0.00296122645679144	0.981846381812459
OR10H1	0.0199816118519932	NA
SP8	-0.10107647329909	NA
ZNF589	-0.13726597470441	0.171277416616377
TP53TG1	0.313133773485847	0.0498237932491672
ZNF562	0.0230879230155133	0.768975384059691
DENND1C	-0.0671576006311712	NA
IRAK1BP1	0.148246603646361	0.136190164353532
F13A1	-0.266418403351251	0.561400755860433
FMOD	1.39327723734134	0.0201230705810044
PSMD14	-0.0779537587464943	0.74732570281599
ITPKC	0.12155621855777	0.457873633751827
TMEM102	0.288125028001824	0.123761113981921
USP18	-0.489541438607872	0.0431138339535078
ATP1A1-AS1	-0.0489461991327985	0.645636362888282
YWHAH	-0.182234333592903	0.115024305269963
DCUN1D4	-0.334618237027853	0.112128793471404
VSIG1	0.0484423121129199	NA
OSTCP1	0.349841678001814	0.0648990267713663
CTAGE11P	-0.017900700467361	0.792898409236342
DRG1	-0.293627526817675	0.271036040163927
SIM1	0.0189942780330197	NA
ANXA2P3	0.0669325220174747	0.658908401962231
CYP4Z2P	0.0277913726389261	NA
TAS2R20	-0.0411314249653932	NA
RER1	0.163736646591387	0.13691169515315
SH2B1	-0.141882891335032	0.171922449095472
ZNF408	-0.0191476245541366	0.8478085545145
RAB11FIP2	-0.209701841233781	0.0662876631213412
UNC79	-0.0446365786797415	NA
SMG8	-0.131694397640929	0.319274576778811
CHRM2	-0.0336077257465529	NA
TRIM49	0.20696234284249	NA
PFN1P2	-0.0528678636895574	0.786888557384768
RNGTT	0.129157134700396	0.273034874282399
PKP4	-0.106016067632269	0.155385036206971
ANKRD65	0.0478564302403244	0.760022368371556
SYT3	-0.0163560642915492	NA
NUP155	-0.0358855274422566	0.725391069119684
ZDHHC1	-0.025064483960792	0.773720370155725
CAMK2B	0.0358262938067818	NA
TMEM232	-0.0109995813967768	NA
OTOGL	0.0117516224031224	NA
FUT8	-0.206556849459118	0.074285171578177
JUP	0.095055102424439	0.342755606717655
NEFH	0.844655298818064	0.0417365705386252
ZNF613	0.024877917966666	0.845738915888418
KLHL35	0.42017322204058	0.0947018435369538
LCN2	-0.0181421952402484	NA
SORL1	-0.411091959593279	0.132692109130812
ZNF304	-0.0440163381874506	0.612806181152637
PIP	-0.0926091091148565	NA
CNKSR3	-0.281076234500754	0.185013188189681
PLXNB1	-0.104318259423879	0.709141099380756
SLC22A11	-0.0607265471352235	NA
COX7B2	7.11955816284403e-05	NA
ARHGAP44	0.130840039077395	0.163235523413685
CST8	-0.103785662063302	NA
ZNF146	-0.329694318451401	0.106811084893959
SSR2	-0.397019046841379	0.156612163565426
TMEM254	-0.0441139291683174	0.64555671890278
CBX7	-0.208932455750815	0.209790421422338
NKX2-2	-0.0539668850816096	NA
KDM1A	0.107392792223	0.342406953953503
A1CF	0.0673583201656136	NA
IFT57	-9.85087979462552e-05	NA
TM9SF3	0.0767560510093518	0.670302045611929
APOL4	-0.277244487675752	NA
ZC3H12C	-0.0496536173020119	0.656920311946119
TTC25	0.00964253954552595	0.968924009520253
CHAF1A	0.0465360355826521	0.759777303124776
CAMK1	-0.310428600917719	0.0766994327995334
DCUN1D3	-0.0531029619541272	0.725391069119684
ZNF845	-0.0234396302096504	0.83532480520307
RGS6	-0.0397458160960073	NA
METRNL	0.314936944006606	0.314675724611628
CITED4	1.35873079548787	0.0255898931385228
DISP3	-0.0309878842724117	NA
GRIN1	0.0251875585788118	NA
IRF2	0.0165257591440283	NA
TSPYL2	-0.0877258698319773	NA
ZNF486	-0.00332948542514649	NA
DSE	0.378965854210899	0.123882338129901
DCUN1D5	0.0184798713829835	0.903106383446541
RHPN2	0.0328438863021703	NA
BCAP31	0.151077411569456	0.447451486209723
LGR6	0.287651104054385	0.194733502841535
NCOA7	-0.272133125696964	0.244323878692657
C15orf48	1.68488890141587	0.0368910111959739
TADA2A	0.0917736117686414	0.250776472947302
ANGPT1	-0.945309971547655	0.0808132640064371
DHRS4	0.0330877428839662	0.860924770117779
COL8A1	-0.660771864399396	0.171277416616377
SLC6A20	-0.0182986397435667	NA
HSD17B14	-0.170753575074835	0.157955781948115
CXCL11	-0.00608334920374607	NA
GRIA1	0.0347174221204121	NA
NMUR2	0.0674351210783195	NA
MSRB1	0.0970431181556708	0.493916474134047
MRAS	-0.0854363391846088	0.34483567120424
HES1	0.226816876885275	0.164369583879214
MAFB	-1.69042184066198	0.02545798880576
HECW1	0.0106323524643071	NA
RBM43	-0.0673013947532146	0.725391069119684
DUS2	-0.00883192169461063	0.939969934817628
NDUFAB1	-0.00363026693503452	0.98162135731307
ACBD6	0.11923508950749	0.361470689483374
INPPL1	-0.496985464675617	0.0620441924779272
SLC22A16	-0.0260804555036821	NA
SPANXA1	0.000471597215962605	NA
PIGH	-0.00957372579323304	0.981813762496976
FLJ30679	-0.00543942502706163	NA
MGST2	-0.13504226927274	0.715895918215128
LINC00652	0.0648341932671578	NA
BRPF1	-0.120936908238709	0.133057845537051
LPAR2	0.037580330415959	NA
MOXD1	0.391267443893954	0.0559431530832264
CORO6	-0.138811256595754	0.645517198797107
ELOVL4	0.110509073671735	0.461052384543898
FURIN	0.16956667310245	0.507521332607236
KIFAP3	-0.366887787649893	0.115187594862718
HPGDS	-0.772305208682676	0.0913748221644283
MLNR	-0.0326807356985443	NA
RELL1	0.633109140352179	0.0201230705810044
MSX2	0.161914920702042	NA
AKAP12	0.0556386173213345	0.734149169471679
OR8H1	0.0568726910882461	NA
TSPAN19	0.0423249527293124	NA
CLCN6	-0.153134609198946	0.132702434626877
EZH1	-0.266254813864522	0.132432779748521
ABHD12B	0.031967166398962	NA
UNC45A	-0.124629373200869	0.24176947925891
TMEM62	-0.147557193553083	0.175445055364824
FAM168B	-0.145650340890986	0.295438243370541
FILIP1	0.372891147093955	0.0395185506796905
SECTM1	-0.464903077468109	0.163520566860266
NSA2	-0.176770407118119	0.272676720307165
OR51B4	0.0295569329614185	NA
FBXW10	-0.0287903223713235	NA
FAM228A	0.105563416445783	0.483357859113808
DTX3	-0.1004869689769	0.123587384453255
ZDHHC13	0.0741574304715936	0.68813244079401
CPLX1	-0.0215841819701366	NA
NMB	-0.0643553517726159	0.818912494722224
FAM189A1	-0.0272325617142006	NA
B3GAT2	0.222118953254247	NA
TJP1	-0.0598587654920891	0.784236981829485
CMSS1	-0.229020511267812	0.180376186538672
C17orf67	0.0752881673505192	NA
CDYL	-0.0371511728932387	0.849029646831267
OR7E24	0.274498517197321	0.041398758552646
NAPEPLD	-1.03269704394094	0.143750050293457
CYC1	-0.171764861931474	0.366850595097546
HIF3A	-0.232744219349674	NA
TMEM64	-0.0157113995389398	0.922745662119298
NKIRAS2	-0.192281114364887	0.103077575842593
TFAP2C	0.0767657024925522	NA
DUSP15	-0.161115443061991	0.87439687177952
AMZ2	0.000978317399737103	0.992964958138738
SELENOV	0.0683236221446199	NA
ABCB5	-0.0357579047623718	NA
C11orf45	-0.0311131444869909	NA
FUNDC2P2	-0.0765144912614159	0.729187447886694
PSMG1	-0.0045259829903332	0.97881544614354
MPRIP	-0.0813804731436676	0.678919910715916
CNTN2	0.0119384898077645	NA
TRIB3	-0.0417319507162781	0.830083710669724
RNF216	0.0105844739735766	0.969532491102653
FERD3L	0.0348884815227906	NA
C1orf61	0.0288516476318361	NA
CCDC134	0.0929418960130594	NA
BPESC1	0.0255962677414828	NA
MKI67	0.055415488389839	NA
ESRRG	0.0941302129913338	NA
MRPS26	0.0232542848026532	0.885319851213069
ARMC1	-0.294517632421915	0.0804236869797418
KLHL8	0.272741033528708	0.0431138339535078
CHPT1	-0.065002534333878	0.824856976265447
NINL	0.0406628001854847	0.903018462258894
CEACAM8	-0.0128299331851161	NA
SGPP1	-0.0478951406703568	0.758632444196648
S100A5	0.276636495314913	0.121263081328593
ATP6V0A1	-0.217922799242764	0.0871673479294623
INO80B	0.0284040596715478	NA
GALE	0.107581993736881	0.741328181186983
SLC14A1	-0.974377059185732	0.0225475870139815
MRGPRF	0.271867377441257	0.228423867449348
RAI14	0.438253800355596	0.0908014957039162
TMEM126A	-0.219943082814274	0.294582935890864
SPSB3	-0.120885939272478	0.238301757579094
PABPC1L	-0.158190278352713	0.182530527319451
DOK7	0.186256162970887	0.486186148232563
UCA1	0.0254850241274889	NA
BHMT	0.103715770752245	NA
FN1	0.514173355476078	0.652342337472446
HPS6	-0.125507149228051	0.607252926942505
GALC	-0.354030234851283	0.121694784961173
YPEL1	-0.142532344422588	0.279676051407454
ADCY3	-0.529019136629941	0.0332790899390907
BCR	-0.239941199760683	0.0742127344900065
ARID1B	0.136255476356085	0.333566636360435
PINX1	-0.0388753937187131	0.820217990292526
DTHD1	-0.0161992242796701	NA
LAS1L	-0.0367098092987958	0.826679357801446
STYK1	-0.0203277874954981	NA
IL36A	0.00436446911999869	NA
SLC25A4	-0.249401421896531	0.271179515677625
NDP	0.155867938455419	0.561400755860433
YEATS2	0.363639643220334	0.0353799322460222
GAS1	0.573917600766081	0.230470482999773
ARAP2	0.359046417325258	0.0785772027301706
MARCO	-1.27084030831632	0.218139256709309
PDXP	-0.147273586427734	0.252330243238268
ZDHHC12	0.00177599130256059	0.989281991502468
SMIM24	-0.024766814080816	NA
TMEM154	0.309147104817116	0.118015378445736
PKM	-0.14475753033319	0.758632444196648
RNF14	-0.107886594609368	0.43378854502242
KIAA0930	-0.35773234706091	0.0589842341551097
C7orf26	0.0350693792737598	0.765996013310376
DYNC1I1	-0.469338340610746	0.0962807847503711
