gene_name	synovitis_with_corticosteroidvsControl_log2FoldChange	synovitis_with_corticosteroidvsControl_padj
	NA	NA
	-0.470585838929937	0.22611327281419
	NA	NA
MYT1	-0.0650217738057172	NA
	-0.42668477044026	0.0839026404078489
PHYHIPL	-1.32616224219988	0.00528207809928879
CENPN	0.766587366373218	0.018834664419874
	0.921289957066488	0.116531661381892
SLC38A8	-0.0640436121616805	NA
	0.00967241430361828	NA
MOB1A	-0.286651907514594	0.334823796458598
	1.4158878571238	0.00906660493244562
CSPG5	-0.571276346691227	0.0545341499670009
	NA	NA
	NA	NA
MC2R	-0.0640436121616805	NA
	0.0455813864068237	NA
	NA	NA
POLR2D	-0.0639310208028793	0.713657280324562
OR10G2	NA	NA
	NA	NA
	0.177129760014107	0.763916604955875
PSMC4	0.71963692128472	0.00273433767573023
FGF22	1.30045398777553	0.0406853448746667
	NA	NA
CABS1	0.0470202888560885	NA
	0.517227626602601	0.14299221182578
	NA	NA
	0.418814965046554	0.5252675230828
CD81	0.412336986064253	0.400311024499632
PHYH	-0.704008409181934	0.000850651891530069
RIMS3	0.00891151145201156	0.983217567334431
	-0.173314924142061	NA
	NA	NA
	NA	NA
	-0.127464832997416	0.802917422395928
	NA	NA
TCN1	0.337071638260226	0.477068554841222
	NA	NA
	NA	NA
	NA	NA
C12orf66	-0.340894749477248	0.279567651120282
	-0.246186498941069	0.658515008691777
	NA	NA
WSCD2	0.749652289456309	0.0259652461722632
	1.19631583713089	0.0187080581085908
COX6A1	0.120144387031938	0.484240513628972
	0.346743296541333	NA
ATP6V0B	0.888813208236394	0.0230965492493427
SHLD1	0.0670843033083309	0.874071047045461
TREM2	1.35562930053143	0.000311592101340247
ST8SIA2	1.61451927394692	0.00391662243821434
IP6K3	0.0828213799838402	NA
	-0.0933726587947925	0.858463017847857
	NA	NA
UGT2B31	0.0829373970198357	NA
	0.0466746450883229	NA
	0.00517924327304725	NA
	-0.0633282417338624	NA
SIX3	NA	NA
	NA	NA
MFN1	-0.423925690281285	0.100334158907789
CLEC12A	-0.63042109927334	0.132069670660269
	-0.0988257018942783	NA
MTPN	-0.186573025478198	0.386439251386306
	-0.0777197647852415	0.948968023890008
	NA	NA
	NA	NA
MRPL34	0.299985631215671	0.100858724257623
	NA	NA
OR1K1	0.343434121718678	NA
	NA	NA
	-0.743739229138228	0.108867369057457
IL27	0.757295923398387	0.36545756864122
UPF1	0.447401844851363	0.0114178392162579
	0.0468454271626228	NA
	NA	NA
	NA	NA
	-0.0268705996169715	NA
H2AFJ	1.03487425922448	0.0774337385167182
	0.519680396899177	0.48243997328401
YIPF5	0.031948186833005	0.875048015072826
	-0.0260349287595715	NA
NCS1	0.870682923742354	0.0216338199069506
	0.0833884413975081	NA
	0.0840109282238998	NA
MCL1	-0.0175459600527193	0.976827680064438
SOX10	-1.87121868724962	0.00113832287841549
GSG1	0.230710292737244	NA
SLC25A21	-0.525117782836621	0.0732676675013596
HS3ST3B1	NA	NA
	-0.0626128713060442	NA
	-0.0261567221567293	NA
FAM222B	-0.0632986596032365	0.682313467883512
NRGN	-0.184657384660961	NA
	-0.0624777393608317	NA
FLII	1.14938280349609	0.0251958524582475
	0.00647948255988118	NA
	NA	NA
DAPP1	-0.260279262238902	0.610556582129289
	0.675385404717346	0.268972286409129
ANO8	1.26147999184028	0.00172141204183259
	-0.386409407177314	0.145919823812785
SEC16B	-0.172477752804435	0.641510534411295
RFX6	-0.370349201667371	0.559207751587508
	NA	NA
GNA13	-0.384883254571261	0.185654006932713
ITPRIPL2	0.0975958798233965	0.746940138104048
SUGT1	-0.245650992670209	0.384357466667006
	-0.330918651661805	0.486945178238175
CCDC184	1.8737612761212	0.0010564190193387
	0.606219053919517	0.234546393774782
	-1.24738325681925	0.0182466462342609
	0.0840899729899591	0.838322742225879
	NA	NA
FATE1	0.112083237855071	0.920253659264415
	-0.254563804373244	NA
H1F0	1.2022775888651	0.0256701073267285
	-0.260751339955976	NA
	NA	NA
PIGH	0.32043514166438	0.162854500150843
	NA	NA
	-0.17458159865112	0.947336490139897
	1.48302421025996	0.00864251218822481
	NA	NA
SUSD5	-0.883248569718861	0.0358340291465744
	NA	NA
LRFN4	-0.198794634721641	0.886115930683973
	0	NA
	0.0471387007660451	NA
	NA	NA
	0.181066867111928	0.659014719197557
	-0.16219810212044	0.568422727728132
	-0.409848391411016	0.0961764354458656
	NA	NA
	0.206880879303914	0.574173347701826
	NA	NA
EMC10	0.724085274192728	0.0963107486073195
SNX24	0.389328784867749	0.198011363685891
	0.497346545512981	0.352926465842227
	NA	NA
	NA	NA
	0	NA
SERPINA4	NA	NA
NANP	0.266971250321326	0.164265413328565
	0.125504122670446	NA
	-0.0411153994644038	NA
	NA	NA
	NA	NA
	NA	NA
	-0.589423692497398	0.145929202332166
	NA	NA
	NA	NA
EIF3B	1.06651383299503	3.75438489178646e-05
	-0.587663118827729	0.123161529620035
SNPH	0.486725598529347	0.628668595252883
SPRED1	-0.594740939121433	0.0311842143089199
	NA	NA
GAS2L2	0.598897017579216	0.286430252239012
	NA	NA
ETNK1	-0.183119010276374	0.652306713198702
CLUL1	-0.103036457310975	NA
NODAL	-0.014010750255356	0.949906475560405
CCER1	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.347825840896921	0.614109233134419
	NA	NA
	0.26652545723831	0.474208873827036
ADCY7	0.383246385194341	0.0524813168819028
	NA	NA
	-0.0273787038306484	NA
DOC2B	-1.01571076517698	0.0186056801607335
SLC9A3	-1.31295612817975	0.0179662117973845
	-0.665560370162697	0.0412285753245759
CCDC197	NA	NA
CXCR4	0.397493525524364	0.30482665474841
	NA	NA
SLCO4A1	0.942581029482028	0.0278467075005921
	NA	NA
SPTSSA	-0.130340234213358	0.655030476880944
	-0.348782814361237	0.256182126376358
MCRIP1	0.899019800041596	0.0303954941325466
BPGM	-0.0551626369934773	0.84753145311395
FSTL1	-0.0894385417503415	0.811920569824813
	NA	NA
	0.0466779134917843	NA
	NA	NA
	0.480473230705702	0.233222229237268
	NA	NA
	NA	NA
	0.159057874558536	0.903963205008113
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.175581248820405	NA
	NA	NA
BMP2	0.0922069066660778	0.859469052644178
	-0.195029885839729	0.642740861385255
	NA	NA
	-0.165274729613251	NA
	-0.0263157508205677	NA
	0.083214271392285	NA
	NA	NA
	-0.0627029921755563	NA
	-0.0265136608868504	NA
	NA	NA
	NA	NA
	0.105792579094978	NA
	NA	NA
	-0.145873388797798	NA
	0.804161563788394	0.0781896776443091
	1.13945866111815	0.0266361764892639
	-0.945416065356962	0.17755309231946
	0.0470202888560885	NA
	-0.0264146153653261	NA
	NA	NA
SCRIB	1.154646928068	0.0446633288958686
	NA	NA
SERPINH1	1.08269192874118	0.0212415074585182
DNAL1	-0.275169341408622	0.352721314232923
	NA	NA
	NA	NA
SLC30A1	0.425413963689859	0.130717782005805
	-0.54994105428497	0.0232291558589846
FBXL14	1.26694179183263	0.0371556293354419
	0.251145784247588	NA
	-0.127947468853289	0.717554286184318
	0.239270391042336	0.77314268763169
ERLIN2	-0.283385047386791	0.0800730068377367
	1.51068133565144	0.0152803891770396
	NA	NA
	0.0288365556681209	NA
	NA	NA
	NA	NA
FAM69C	-1.61153482261224	0.00026166048992764
GPSM1	0.21607529243267	0.920705946122906
SPON2	2.22999896063281	3.45671633767977e-05
	NA	NA
	NA	NA
FGF23	0.219823816238136	0.648271213341835
	NA	NA
NDUFC2	0.374257703783198	0.193999846782708
OTOS	0.0467204511087538	NA
	NA	NA
RBFOX3	-0.225459361740231	0.678456175518633
	NA	NA
	0.328890968478642	0.834270862601989
NEUROD6	NA	NA
	-0.0623359343447782	NA
	-0.277349057447072	NA
	1.07089963002551	0.062060522501032
	NA	NA
REC114	-0.369358379220235	0.356436191013879
	NA	NA
	NA	NA
RBP5	1.56856774938997	0.00220427954274663
	NA	NA
ID3	1.08008253957098	0.0124617228598645
LRRC47	-0.294762648590255	0.160368938759127
	-0.108848099412316	0.718446362300146
	0.0466779134917843	NA
	-0.0628250655781024	NA
	-0.0416625540829509	NA
	NA	NA
SHISAL1	0.148571603023127	0.764443277841088
	0.535498918390803	0.0603443258090788
	NA	NA
	0.340341850754055	0.746709170731819
	0.0468462747979102	NA
	NA	NA
	0	NA
	NA	NA
CAMK2B	0.0428330584546394	0.998212919579516
	NA	NA
TMEM179	0.0481189010819183	0.97216533095024
	0.56155453544394	0.000629787869220297
DHTKD1	-0.405457976782692	0.168450035404881
	NA	NA
ANKRD11	1.43202200167078	0.0019666369178269
CNN2	0.608584228388912	0.0370033705882025
	0.0467204511087538	NA
	-0.279765199656937	0.279573788766105
	-0.176235750979767	0.270810586086656
KNTC1	0.446810035508563	0.192459416077315
	0.100340925772142	0.927709709153491
PTGFR	0.459954423280103	0.162154439715929
PLEKHF2	0.0723934400834896	0.785229968820972
EMC4	-0.392953669124426	0.119654597059878
RNF126	1.40321773645805	0.0109353669060626
	NA	NA
ASPG	1.87938150339195	0.00386490965774564
JOSD1	0.446657737049408	0.00080885383734036
KCNQ1	2.06842165868194	0.000240765655154555
TRIM54	0.247305874357316	NA
	-0.853663764707374	0.168408835422876
	NA	NA
OOSP2	NA	NA
	-1.51235343760757	1.05510904176128e-07
GIMD1	-0.640898432136805	0.0918834193640097
	NA	NA
	NA	NA
	NA	NA
SNAI2	0.577304526266388	0.0385567168671319
	0.439951451179342	0.530527824558933
	NA	NA
	NA	NA
	0	NA
SLPI	-0.358567653969878	0.740807404235529
	-0.594573287840955	0.445932087419568
PALM	1.00704686575055	0.0363297646941027
	NA	NA
HEATR3	0.475598949675828	0.00281051314435915
	NA	NA
	NA	NA
FOXJ2	-0.560443906181232	4.60733005147476e-10
	-0.609192805448934	0.0918124428166379
PSMA2	-0.124479926051511	0.686893820599816
	NA	NA
	0.477948443326261	0.375205543819659
	-0.0640436121616805	NA
	-0.341962086869898	0.569585549490207
	NA	NA
SERINC3	-0.730309416768904	3.40758435048826e-06
ZMYND19	1.31660169587961	0.00467295288107599
	NA	NA
SSBP3	-0.445474014491226	0.0457999119803209
	NA	NA
ADAT2	0.252710483503694	0.140643786945759
	NA	NA
	NA	NA
	NA	NA
	-0.24553451807476	0.750974204223437
	NA	NA
	0.0468454271626228	NA
EXOC3	0.668896807895873	0.0537596215069684
ANKRD33B	0.00905490850196201	0.996632451171064
	-0.0625100679233742	NA
	NA	NA
	0.553335400639101	0.00680184655293268
SVIP	-2.6029887118634	4.07773930787135e-10
	NA	NA
	1.29971799994695	0.134937662054916
ZBTB25	-0.709718619266431	0.00545196234214145
	-0.0784025826036258	0.717004554615529
PIN1	1.40228577754567	0.00827495704013776
CRYGC	NA	NA
	NA	NA
	NA	NA
	0.891266582447145	0.230371568684754
	0.0769448303024614	0.637611926421977
DERL3	1.19327077176405	0.0819204672578204
TMEM200C	2.1990127603645	0.000605310466397713
	0.314586759756418	NA
	0	NA
	NA	NA
	NA	NA
	0.453215740880897	0.454316991601877
	0.0468454271626228	NA
	1.05846177804977	8.92693301477236e-05
	0.186056811453876	0.658272208213796
	0.251176363041538	NA
	-0.0638416793442628	NA
CDC34	0.941817046026474	0.0417951208391629
	NA	NA
	-0.0274033527357206	NA
TRPM5	-0.296493334566205	0.980268379172873
	NA	NA
	-1.62966685650904	0.00795802620075429
EIF3F	1.15680444755032	0.0146321697003059
	0	NA
C19orf84	0	NA
PCYT2	1.39816281517304	0.0182670517436337
SLC2A5	1.37381979415981	0.000409689038718251
OTUD3	0.0507430073105489	0.859921709925415
	0	NA
NIF3L1	-0.0868092813298563	0.584837730678301
TAZ	0.929866383234308	0.0411595427723084
RHOG	1.71562133234976	0.00301047974076772
	NA	NA
	0.251476659845098	0.456804067254568
TIMM10	1.00335461396692	0.0147935640230996
LRRC69	-0.659442504744267	0.311008500312394
SSPO	-0.0434087351699087	NA
MRPL51	0.495136652273744	0.00110981756181828
TWSG1	-0.64132427503207	0.0174506075390662
	-0.587663118827729	0.123161529620035
	NA	NA
	-0.295748669038614	NA
	0.0830305374590468	NA
	-0.136167845590025	NA
EPN1	1.22905775306584	0.0240625318513171
	NA	NA
	-0.216804085325636	NA
ASB16	-0.171985382581134	0.461355692744828
SPINK6	0.684988001030916	0.265218642901886
	NA	NA
	NA	NA
CHRNA4	-0.683575378418125	0.704419025133406
TMEM269	-0.590231699265591	0.342889443750152
ZNF623	0.363523198620857	0.0450673102039133
	NA	NA
B9D1	0.196540455415618	0.571205458621519
	-0.550610520810689	0.403625563682601
	NA	NA
PGPEP1	0.360457052377179	0.02024438900187
	NA	NA
	NA	NA
	NA	NA
	-0.406464002192632	0.0234998064158328
	0.691371562054152	0.317712772358782
	NA	NA
	NA	NA
	0.0125674195150212	NA
	NA	NA
	NA	NA
	-0.178021625199663	0.575234086398716
	NA	NA
	NA	NA
	0.122909123787195	0.846550800605544
DCAF5	0.0968092352888583	0.108295946005947
EEPD1	0.512939926932313	0.28117688337016
	0.0693461691709949	0.888760933216717
	0.457769687452985	0.43235368002421
RTKN2	-2.14076103876301	7.53891067181436e-06
KLRB1	-0.419424656679714	0.31467467666331
	-1.55766519487934	0.0179481116120212
MYL2	0.144512388278868	0.688441004581208
	NA	NA
	-0.0261552291891534	NA
ANKRD9	NA	NA
MIPOL1	-0.353001028432873	0.227833425205183
FAHD1	0.953008071657365	0.0173342225965857
	0.447686649351053	0.458055304022383
	NA	NA
ZDHHC4	-0.0563481204549024	0.699942824882586
	NA	NA
PRL	-0.27430248212069	NA
	0.0468131339521035	NA
	NA	NA
	-0.0625100679233742	NA
	-0.0268705996169715	NA
	NA	NA
	0.419995648302119	0.204891273094445
	NA	NA
	NA	NA
	0.773363173979433	0.278458112437842
	0	NA
	NA	NA
	0.638910322215242	0.056247416500584
	0.18062597794329	NA
	NA	NA
	0.0145267847307883	NA
	NA	NA
HMOX1	3.35498345533194	1.87396454996628e-17
	-0.579626230369564	0.381516987006311
	0.311132341575423	0.239575613921524
	NA	NA
	0.448151477583386	NA
NLRC5	-0.028666430372618	0.97665952143212
	0.0467367581492546	NA
FOXC1	1.05287757874641	0.0697901551316607
SF3A2	1.08794485711673	0.0184935618618952
	1.10771608917312	0.0124779058740596
IFN-DELTA-8	-0.791966038423321	0.259296438643897
PRR16	0.403843623278911	0.154821992551852
MYCL	0.461483895405788	0.363074135315005
	NA	NA
CMBL	-0.217382647838877	0.309064764779266
	NA	NA
TH	0	NA
	NA	NA
	-0.0802538282045455	0.710660463276495
SLC6A9	0.773194897818698	0.0652172708083271
	NA	NA
	NA	NA
	-0.823771286224705	0.0323170466983694
	NA	NA
	-0.0271222426907189	NA
	NA	NA
	-0.509626379361677	0.03425676918901
CHGB	-0.697369343001145	0.107644254548368
RTN4RL1	-0.274539682869241	0.479461584950402
	-0.349418680603869	0.479444818940466
STOML2	0.580059759212624	0.053099575245999
	0.179002318042548	0.717554286184318
	NA	NA
	NA	NA
	NA	NA
	0	NA
	NA	NA
CDRT4	0.0830846175299155	NA
	-0.515135909298283	0.00329892775496946
MYL6	1.25577133956108	0.000657368803439018
	NA	NA
APCDD1	-1.00983544491168	0.121001132842381
SLC11A1	2.02398617698349	3.77325121242106e-08
	0.287780343321356	0.897211259174422
FBXL2	0.469255970227766	0.205825094928891
	-0.115805077666083	0.80144133237458
	-0.406258851187071	0.0196549162730981
	NA	NA
	-0.543910624818027	0.261859780803067
	-0.173064107661829	NA
	NA	NA
	NA	NA
	NA	NA
RAP2A	-0.0836296479187606	0.850047550457876
	-1.32305287827992	0.0712845209453096
	-0.551229901279833	0.012575906764064
	0.778673197488923	0.329605259894962
	NA	NA
	0	NA
	NA	NA
GPRIN3	0.946759269143901	0.0906063932182653
	-0.571526038367254	NA
ARRDC1	-0.101212350018033	0.689379889931007
	NA	NA
	0.0245101190140474	NA
	-0.127989696737349	0.859921709925415
	1.64920760378258	0.00685738717985368
	NA	NA
	0.751345211023877	0.0280829290272663
GRIN1	-0.0256611265577946	NA
	NA	NA
	NA	NA
RGS10	0.201217788157581	0.490723822763165
	NA	NA
	NA	NA
SHC3	0.648610512821095	0.148932837653338
ZSCAN25	0.355296276643642	0.505553701303599
IPO9	0.704706813643425	0.0185975394501999
	NA	NA
C1S	0.291043068592079	0.425846842770296
	0.0475495459728748	NA
	0.188051943078028	0.93403640573247
SLC6A11	1.59183443766898	0.00458405068550331
	NA	NA
	NA	NA
	-0.684975450578207	0.176002865626399
LCN9	0.773410070283336	0.231556289200437
	-0.0640436121616805	NA
	NA	NA
	-0.0563424588618308	0.845875728135783
	NA	NA
	0.379454519947449	0.513778357227213
HDHD3	-0.033485697175347	0.860039444819856
TRIB3	1.84549001481114	1.95124448011388e-10
	NA	NA
KLC3	NA	NA
	0.722218731551322	0.0693465050821758
UCK2	0.836990455986368	0.00164324395127303
	NA	NA
	NA	NA
	-0.138558978700036	NA
	NA	NA
DCXR	0.910239696103186	0.0861735455174659
CCL26	-0.421740255748249	0.452338079212556
NKD1	1.34296402125819	0.000119087238464571
RBM25	-0.00256041857047845	0.978025798571338
	0.990349637365794	0.165124709800686
PLD6	NA	NA
	NA	NA
	-0.69560298414327	0.045850544522228
GLI4	0.746380374307981	0.141532085802295
HTRA2	0.38825090082917	0.128167785961541
	NA	NA
PTP4A2	-0.0358955877423918	0.928390717133033
	0	NA
MARCH5	-0.357691398412936	0.207800129569272
STXBP5L	0.0520904272649618	0.807675115540185
ARL14EP	-0.363047683267959	0.259513837208288
RASL11A	-0.087902892161832	0.856919490100493
	NA	NA
	0	NA
	NA	NA
CD99	0.553832195619993	0.0466404124236726
	-0.566782113045773	0.331943531307544
TMEM38B	0.146901234247136	0.57828056018825
	-0.241353825312152	0.691486446675922
	-0.0632859734032991	NA
	NA	NA
	NA	NA
	NA	NA
SPATS1	NA	NA
C1orf109	0.364284002081012	0.00381891140454166
	NA	NA
ICAM2	0.970664065211148	0.0214396526431034
	NA	NA
DEFB135	NA	NA
	NA	NA
	0.0828560046964789	0.864647264488194
ZNF470	-0.908111880464224	0.00104724458025839
	-0.0794146536308458	0.866067951626852
BHMG1	-0.0264146153653261	NA
	NA	NA
SRR	-0.0631797913831176	0.746940138104048
	0.194532730542682	NA
	-1.51948439414412	0.00986055881753471
CDC42EP5	-0.105600112142491	NA
	1.86186839349712	0.000698386782485842
	NA	NA
	NA	NA
ERCC2	1.13303338273697	0.0273540814969211
ZNF446	1.0137502832538	0.0421841590668235
	NA	NA
	NA	NA
CRIPT	-0.404676525194428	0.0811254153149897
	NA	NA
	NA	NA
NELL1	-1.34728672792959	0.0941024159848463
	1.31958877792354	0.0631222658223067
	NA	NA
	NA	NA
	NA	NA
CD34	-0.637734241518784	0.127878081690457
KCNJ2	0.638820962727142	0.131613164349377
	NA	NA
	0.00954743856404478	NA
RMI1	-0.101936705703391	0.864060974029213
	NA	NA
ZFAND3	0.134910702482125	0.145616320461897
PNRC1	-0.583417198456103	0.0558122377985106
	NA	NA
	NA	NA
	1.97907960824297	0.00078902140721356
	NA	NA
	-0.388819624335003	0.302716229887243
	0.607115489139892	0.375205543819659
HSPB1	1.2301334516601	0.0433460981875949
	NA	NA
NXPH4	0.949133579163847	0.15163742336605
	-0.0273612852277904	NA
THAP1	-0.135985705838021	0.625933637372697
	0	NA
	-0.615366327412968	3.99055124929579e-06
TAS1R2	0.0847975266532996	NA
	0.260004161293797	NA
IL26	-0.143282710495478	0.579763022895449
	-0.747835246011111	0.260906103415509
ZNF773	-0.513486360613673	0.00483606484205583
	NA	NA
TRAV26-2	-0.657542604067529	0.327126104041824
	NA	NA
	NA	NA
GJA4	0.355955728305375	0.504759475421288
KLK6	-0.214815478321811	NA
	0.215159990113954	0.585324183941855
RGS8	0.286983885867516	0.512871330350143
	-0.693785150375029	0.247875454710801
	NA	NA
PIGG	0.022485782516216	0.864886320631607
	NA	NA
	0.254140185951641	0.758853877774595
ACTRT3	-0.472871311026782	0.377789460511602
	-0.0271541303238055	NA
FAM168A	0.0240559097870341	0.889665220462794
ZNF41	-0.22637741214525	0.436026025926853
CLIC2	-0.341397319742298	0.198183337785453
	NA	NA
TNFRSF25	NA	NA
	NA	NA
UAP1L1	1.00535332311128	0.0158676141451991
	NA	NA
	NA	NA
	NA	NA
PIGV	0.0460604264657739	0.802714864016752
	-0.572141891590424	0.405041601996141
BCL2A1	0.153650729184726	0.700972803251365
TMEM147	0.414511474129204	0.240401782469453
MTUS1	-1.61329610796347	3.40294852864933e-13
	0.462200240859253	0.228170562134817
NKX2-2	NA	NA
	0.15886661495769	0.754613022009772
	NA	NA
	NA	NA
ERICH4	-0.791661417010648	0.151146366535482
	0.046572771266783	NA
NANOS1	-0.0262740032265361	NA
	0.200980517458613	NA
	NA	NA
	-0.557294793601941	0.0368197818150444
	NA	NA
	NA	NA
	0.148436798741276	NA
	0.903728249587624	0.00285641453310723
MTSS1L	0.553174599686202	0.156529001278429
ZNF8	2.0557927836421	0.000339529807776916
	NA	NA
	0.350239062255401	NA
	0	NA
PAEP	0.25269622055718	0.628147768318836
	-0.0262129011110979	NA
	NA	NA
	NA	NA
TMEM151B	-0.633169920553925	NA
	-0.100021493835336	NA
	NA	NA
	NA	NA
	0.0466382722586378	NA
LSMEM1	-0.628041058835374	0.00342554389788281
IFN-OMEGA-7	-0.0758833034785473	0.845892250143358
	NA	NA
	-0.823164691945381	0.000263991767506243
EOMES	-1.18310695223197	0.0307842140672677
	NA	NA
	0.369160210369965	0.0160562204452089
NINJ1	0.617872145379503	0.197332277610901
KRTCAP3	0.322987805763474	0.327126104041824
	0.407579236427786	NA
	-0.0624194614687224	NA
	NA	NA
TRIM58	-0.192961744239115	0.761572405560543
	0.414116645811733	0.585568346634437
	NA	NA
FREM3	NA	NA
	NA	NA
MZT1	-0.503902265797921	0.0235283870940836
	NA	NA
	NA	NA
	NA	NA
	0.183561159988661	NA
	NA	NA
PTGDS	0.321341688655033	0.484897653223132
	NA	NA
	0.936759230489115	0.126475565369292
	NA	NA
	NA	NA
YTHDF1	0.552943403774494	0.00862687268736906
SPRTN	0.0983324142179806	0.603514938933032
	-0.288526637367857	0.658826252702654
TEDC1	1.48569202386787	0.0187200292377879
	NA	NA
	NA	NA
	-0.0260585242704925	NA
	0	NA
GPR35	0.989327382930887	0.327976061022621
	NA	NA
TFAP2E	0.0518987047179656	NA
	-3.09761546239838	4.45984897330415e-10
	NA	NA
ITPKB	0.174825093195367	0.694073223177166
	0.664427731011426	0.478193826307258
OR8B12	NA	NA
GET4	1.42357451923576	0.00196546791565016
	0.0153380823363763	NA
SLC34A3	0.813670033464271	0.259139428876285
	NA	NA
GMEB2	1.11101175946111	0.032294539416372
	0	NA
	-0.945362807685411	NA
	0.407817168451242	0.437538782133132
MSANTD1	0.342949554614046	0.268743673505982
	NA	NA
	-0.0376989711269845	0.950917540731229
	NA	NA
	0.505135768843226	0.50187916043617
	0.332996112113002	0.365127423095469
TIGD5	0.680433755035253	0.327916806496775
	NA	NA
	0.112360650992643	NA
	0.0477735831056154	0.845892250143358
	NA	NA
NOL3	1.01845673499069	0.0208984076763361
	NA	NA
	0.0466382722586379	NA
	NA	NA
	NA	NA
FAM155A	0.046572771266783	NA
	NA	NA
	NA	NA
	-0.0272244132796679	NA
