ID	osteoarthritisvsHealthy.control_logFC	osteoarthritisvsHealthy.control_padjFilter
TOR1B	0.286230112288171	0.0912514861355115
TOR2A	0.114223137636751	NA
TOR3A	-0.0419400802933723	0.868617918738091
TOR4A	0.10095789942989	NA
TOX	-0.0115492466544058	NA
TOX2	0.242329950115624	NA
TOX3	-0.146621959835871	NA
TOX4	-0.179008112335634	0.515255269320485
TP53	0.325508098400642	NA
TP53AIP1	-0.222239078248281	NA
TP53BP1	0.135284538494997	0.292265711536559
TP53BP2	-0.274847478283338	0.176590754374669
TP53I11	-0.0547423337564821	0.817386814745975
TP53I13	0.133979454429038	0.503645756121461
TP53I3	0.43742721526734	0.272513265493579
TP53INP1	0.0750691361653137	NA
TP53INP2	0.0257346701355221	0.953401516927459
TP53RK	0.396880166286785	0.0348659815442978
TP53TG1	0.211780650993799	NA
TP53TG3HP	-0.0350515443625383	0.868617918738091
TP53TG5	-0.203724902259993	NA
TP63	-0.250311663672603	NA
TP73	-0.169441003347891	NA
TP73-AS1	-0.0333191639870822	NA
TPBG	0.22407982560158	0.450798108659361
TPBGL	0.337503921358099	NA
TPCN1	0.18745157172039	0.226537118322901
TPCN2	-0.0247233245275051	NA
TPD52	0.105040628247944	NA
TPD52L1	0.125002170328441	0.75853794519561
TPD52L2	0.181440309951508	0.44264435566926
TPD52L3	-0.285855543085016	NA
TPGS1	0.0313395168603163	NA
TPGS2	-0.0862616328651962	NA
TPH1	-0.0496835474859889	NA
TPH2	0.0487577868462257	NA
TPI1	0.69694365390137	0.0530298806490943
TPK1	0.310042032610302	0.139765973292497
TPM1	-0.54817343355294	0.314865203524361
TPM2	-0.344707671645425	0.324216406548944
TPM3	-0.215103451320818	NA
TPM4	0.428406157500433	0.230548530998958
TPMT	0.0795510122877108	0.739122383928481
TPO	0.0934955995832158	NA
TPP1	0.573207799333065	0.0496416234363574
TPP2	0.0253183290632721	NA
TPPP	-0.166349381259086	NA
TPPP2	-0.00291278028072206	NA
TPPP3	0.766498287816294	0.117114894248633
TPR	0.187845059955691	0.436742003215427
TPRA1	0.258441666954	NA
TPRG1	-0.291209790797105	NA
TPRG1L	0.112113521997825	0.688910771005342
TPRKB	0.074049469551845	0.80829297678365
TPRN	0.00103450969008367	NA
TPRXL	-0.224707561731973	NA
TPSAB1	0.217486159438089	0.610749382747691
TPSB2	0.526184393629284	0.306219775572326
TPSD1	-0.130051565501406	NA
TPSG1	-0.162079402108158	0.503777504041043
TPST1	0.263135111416132	0.428687526970027
TPST2	0.647470427018705	0.0250172049236373
TPT1	-0.317634369910918	0.297116611203697
TPT1-AS1	0.192322571619646	NA
TPT1P8	-0.171238412306165	NA
TPTE	-0.307638122198326	NA
TPTE2P2	-0.182571046085742	NA
TPTE2P5	0.101396910081562	NA
TPTE2P6	0.286284213896464	NA
TPTEP1	0.201787087839338	NA
TPX2	-0.00790940565998177	NA
TRA2A	0.491630019925561	0.200523871122822
TRA2B	-0.243943068533857	0.194491887746923
TRABD	-0.00339781269461348	0.978907755153064
TRABD2A	0.0207872412992023	NA
TRABD2B	0.277190934495469	NA
TRAC	-0.0555427375339725	0.898762956211291
TRADD	0.0966015007454386	0.549674001431711
TRAF1	-0.0303203429878423	NA
TRAF2	-0.13280038746882	0.448069430399558
TRAF3	0.181715926894514	0.300785912580507
TRAF3IP1	0.0648446718254299	0.813221584522011
TRAF3IP2	0.0522436994834745	0.828360669690563
TRAF3IP2-AS1	-0.0919269825949565	NA
TRAF3IP3	0.0454780017937253	NA
TRAF4	-0.151085716963624	NA
TRAF5	-0.0238153605238116	NA
TRAF6	0.248932592141561	0.112950598658527
TRAF7	0.109091168336112	0.427866353837133
TRAFD1	0.0937763984032296	0.621279355082083
TRAIP	-0.13444796364603	NA
TRAK1	-0.129001980799352	0.661618443187381
TRAK2	0.00567304027694604	0.989922931691651
TRAM1	0.479766435844079	0.0391269821858479
TRAM1L1	0.462732214210485	0.120784973456025
TRAM2	-0.0605630437277647	0.842700875128152
TRAM2-AS1	0.229649064826831	0.319808431307036
TRANK1	-0.0402950790794012	NA
TRAP1	0.11399220751969	0.248135545923315
TRAPPC1	0.49113028517139	NA
TRAPPC10	-0.177457017471055	NA
TRAPPC11	0.195909538570927	NA
TRAPPC12	-0.0875777077848729	0.807849815193167
TRAPPC13	0.510598403210902	NA
TRAPPC2	0.139881583679998	NA
TRAPPC2L	-0.0203850148623186	0.918248730326109
TRAPPC3	0.232491824664425	0.116845915754841
TRAPPC3L	-0.0831138181223094	NA
TRAPPC5	0.393127740517679	0.0847788430944409
TRAPPC6A	-0.0452030946221269	0.819696200695058
TRAPPC6B	0.280105838852508	0.147956260236285
TRAPPC8	-0.228804482735052	0.211151257269257
TRAPPC9	0.0905013615011629	0.795996142092463
TRARG1	-0.434281147168367	0.146247971564549
TRAT1	0.0395314396989672	NA
TRAV12-2	-0.0285701975447692	NA
TRAV8-3	-0.0642332975677307	NA
TRBC1	0.199068560945868	NA
TRBV27	-0.0214165366523869	NA
TRDMT1	-0.255256763035459	NA
TRDN	-1.1507665601134	NA
TRDN-AS1	-0.146839312608827	NA
TRDV3	-0.205037287845391	NA
TREH	0.033064141495565	NA
TREM1	0.646630784921362	0.278171149801725
TREM2	0.167765153497172	0.552816729590885
TREML1	-0.120887951294634	NA
TREML2	-0.130290441018145	NA
TREML3P	-0.0241705318983128	NA
TREML4	-0.0988367934965053	NA
TREML5P	-0.0915432053700238	NA
TRERF1	0.0680804817776828	NA
TRG-AS1	0.138251782634712	0.750847740549377
TRH	-0.164019653925178	0.276106413814946
TRHDE	0.525043833023237	0.105884831321086
TRHDE-AS1	-0.376811168648795	NA
TRHR	-0.178589706553296	NA
TRIAP1	-0.131048266295942	0.552771207497963
TRIB1	-0.0924777819074123	NA
TRIB2	0.111131615699852	0.674483649254213
TRIB3	0.0821428595849536	NA
TRIL	0.392659653648207	0.446977687149993
TRIM10	-0.0828538674227071	NA
TRIM11	0.0760471669941394	NA
TRIM13	0.242598381117593	0.0749258859668022
TRIM14	0.338802830714408	0.360740446139446
TRIM15	-0.0826016408793295	NA
TRIM16	-0.0418785838980495	NA
TRIM16L	-0.14358871629189	NA
TRIM17	-0.417816260397837	NA
TRIM2	-0.12079788882797	NA
TRIM21	-0.104310216971574	NA
TRIM22	0.201288528829181	0.361991658507419
TRIM23	-0.060781520884813	NA
TRIM24	-0.135297340928262	0.392280880505055
TRIM25	-0.136435246354479	0.459764004917931
TRIM26	0.289225921949217	0.179904452149003
TRIM27	0.209045678838756	0.432359315043319
TRIM28	0.521070722671912	0.0952622649312097
TRIM29	-0.215599364725928	NA
TRIM3	-0.109341601605347	NA
TRIM31	-0.206246852157707	NA
TRIM32	0.123478014685301	0.497167351556871
TRIM33	0.0597247273745225	0.685262863398667
TRIM35	0.150136307346461	0.43524573100956
TRIM36	0.0139536615915201	NA
TRIM37	-0.0405506918139	0.835650081232904
TRIM38	-0.236950213233233	0.1593094086434
TRIM4	0.045875308485793	0.876609365393063
TRIM40	0.0180791588441038	NA
TRIM41	0.244475677475892	0.179487430843719
TRIM42	-0.23595293977809	NA
TRIM44	-0.00611116805032985	0.97230539286084
TRIM45	0.0525672301473659	0.80829297678365
TRIM46	-0.0600095188523628	NA
TRIM47	0.471152443702628	0.102744750054791
TRIM5	0.0931345468482272	NA
TRIM50	-0.194131664801179	NA
TRIM51	-0.162041888197205	NA
TRIM52	-0.0540186779571066	NA
TRIM52-AS1	0.294944267171738	NA
TRIM54	-0.476435136760903	NA
TRIM55	-0.526653562560483	NA
TRIM56	0.084195505028557	0.74987564973184
TRIM58	0.184610396657099	NA
TRIM59	0.445407424169619	NA
TRIM6	0.306371349297479	0.26218852546755
TRIM61	0.0797659524175165	0.561705720970914
TRIM62	-0.248114893763389	0.139765973292497
TRIM63	-0.911003308124389	0.22904120004791
TRIM64EP	0.00467055823614615	NA
TRIM65	-0.0622395734326604	NA
TRIM66	0.163255625114975	0.571484876287425
TRIM68	0.505660967279541	0.0260880598626098
TRIM69	-0.0573585357982189	NA
TRIM7	0.165704784911001	NA
TRIM71	-0.149996057818818	NA
TRIM72	0.0851540716384873	0.858983538030673
TRIM8	-0.554163752542007	0.031835978199547
TRIM9	0.30983440521379	NA
TRIML1	-0.0375512368448865	NA
TRIML2	-0.216463340676284	NA
TRIO	-0.10603295470922	0.671722389213472
TRIOBP	0.0332920650321782	0.92674739570487
TRIP10	0.328947610027092	0.302998824778275
TRIP11	0.32400634272517	0.17039575291822
TRIP12	-0.00341478399606387	0.987747923355248
TRIP13	-0.105197116499136	NA
TRIP4	0.0859428375354296	0.621614624050491
TRIP6	0.99302606058701	0.0302913828351502
TRIQK	0.523711484207686	0.0833975521937558
TRIR	0.153875120909711	0.306219775572326
TRIT1	0.279843306520228	0.213042430403322
TRMO	-0.0477675970010161	0.832724740228069
TRMT1	0.345604914483833	NA
TRMT10A	0.299978925441026	NA
TRMT10B	-0.036625376218268	NA
TRMT10C	-0.0786748860487094	0.631498742930316
TRMT11	0.0654595556565676	0.802824409784151
TRMT112	-0.0770421249774493	0.690251343395287
TRMT12	0.301781242360348	0.0952622649312097
TRMT13	0.00785181628555165	0.972076136145917
TRMT1L	0.335263911888982	0.0847788430944409
TRMT2A	-0.0843810115424839	0.562384785944623
TRMT2B	0.130301153581291	NA
TRMT44	-0.0525726947708103	NA
TRMT5	0.140556670735994	0.268453149648877
TRMT6	-0.0207205400468951	0.934016862318929
TRMT61A	-0.14070397367212	0.400892191455831
TRMT61B	0.426661977845433	0.070839511273815
TRMT9B	0.0415881367914976	NA
TRMU	0.0159575957147187	0.931375771168728
TRNAU1AP	-0.000197796221711677	0.999017091019915
TRNP1	-0.0483358259215407	NA
TRNT1	-0.0799845117661446	NA
TRO	-0.0799567117809703	NA
TROAP	-0.266434480404194	NA
TRPA1	-0.0736050139903814	NA
TRPC1	0.149343046024913	0.578629960538308
TRPC2	0.048284754605195	NA
TRPC3	-0.0973416514727665	NA
TRPC4	-0.115213685695427	NA
TRPC4AP	0.20428045063623	0.25471191606037
TRPC5	-0.0305774555356169	NA
TRPC5OS	-0.101742948523836	NA
TRPC6	-0.383810637305151	NA
TRPC7	-0.103840459848402	NA
TRPM1	-0.0804478625987763	NA
TRPM2	-0.169136336048411	0.323832603414022
TRPM2-AS	-0.0785490811080036	NA
TRPM3	-0.156973941199464	NA
TRPM4	0.164565213157062	NA
TRPM5	-0.130564374648759	NA
TRPM6	-0.105823241185787	NA
TRPM7	-0.0461084680383337	NA
TRPM8	-0.01254060025291	NA
TRPS1	0.21614548905184	0.262447485765483
TRPT1	0.271448111000371	0.388103302784976
TRPV2	0.204253447205972	NA
TRPV3	-0.211263870947871	NA
TRPV4	-0.23277045490376	NA
TRPV5	-0.237188835809851	NA
TRPV6	-0.148932869115489	NA
TRRAP	0.191045728712228	0.355745758914672
TRUB1	0.00758408287350587	NA
TRUB2	0.031860504871128	0.915702078784225
TRY2P	-0.0322781876638674	NA
TSACC	-0.21843233656361	NA
TSBP1	0.0313033495034456	NA
TSC1	0.0976241699032361	0.63044482635096
TSC2	0.0715559283694471	NA
TSC22D1	-0.145039997259024	NA
TSC22D1-AS1	-0.0571857403140186	NA
TSC22D2	-0.0721616186125602	NA
TSC22D3	-0.0303649384182698	NA
TSC22D4	0.111183981299047	NA
TSEN15	0.0976952253563255	0.631160785995984
TSEN2	0.0230464297718269	NA
TSEN34	0.300550372588544	0.0984623014497946
TSEN54	0.0426777373584377	0.734892161942111
TSFM	0.244626359571001	NA
TSG101	-0.0739198960102101	0.700003969229098
TSGA10	-0.121725265230094	NA
TSGA10IP	0.103397654461042	NA
TSGA13	-0.357560952707389	NA
TSHB	-0.154696762684231	NA
TSHR	-0.0274368833205911	NA
TSHZ1	-0.134818888192727	0.586572229045553
TSHZ2	0.151194882790769	0.747701381070856
TSHZ3	0.132896564487027	0.555329681019517
TSKS	-0.0792069905853188	NA
TSKU	-0.250856063803639	0.254927375084218
TSLP	0.607808751405369	NA
TSN	0.167188003447173	0.307061264435703
TSNARE1	0.094691153582759	NA
TSNAX	0.148622588681313	0.557097556096573
TSNAXIP1	-0.054562834068304	NA
TSPAN1	-0.302227446242858	0.0353041329964034
TSPAN10	-0.260156230816857	NA
TSPAN11	0.539171575123099	0.213500128632636
TSPAN12	-0.214421996383559	0.593521090780764
TSPAN13	-0.506478871832851	0.335940367417869
TSPAN14	0.278870948400778	0.317655815361436
TSPAN15	0.661510753218745	0.0771487877353891
TSPAN16	-0.274111527784212	NA
TSPAN17	0.0409543044594018	0.719277340365374
TSPAN18	-0.097426449575388	0.63044482635096
TSPAN2	0.231232997920728	NA
TSPAN3	-0.0605727467043726	0.799202272791079
TSPAN31	0.200186207679293	0.302598648956415
TSPAN32	-0.0556804302783975	NA
TSPAN33	0.254511935528318	0.347629403098952
TSPAN4	0.405515953493738	0.197667014079247
TSPAN5	0.192740822749182	0.292265711536559
TSPAN6	0.0116334030611354	0.964282046253597
TSPAN7	-0.856395679490166	0.0358370318293785
TSPAN8	-1.09774808947131	NA
TSPAN9	-0.00983367761841603	0.956004374947884
TSPEAR	0.0519520629319761	NA
TSPEAR-AS2	-0.0262274262320386	NA
TSPO	0.600052314470511	0.0548994928925327
TSPO2	-0.217359118130648	NA
TSPOAP1	-0.244307426348685	0.158711578665458
TSPOAP1-AS1	0.255729903066269	NA
TSPY1	0.0249891189431048	0.875597887809759
TSPY26P	-0.0406112253897	NA
TSPYL1	0.351177495655491	0.164164551697602
TSPYL2	0.0532066027462283	0.786542186868919
TSPYL4	-0.0832264609049496	0.731855481745577
TSPYL5	0.365281338702362	0.128105868582226
TSPYL6	-0.0545362884580038	NA
TSR1	0.194141469030717	0.281434522535309
TSR2	-0.0105067601407054	0.963095381437686
TSR3	0.0345288063855902	NA
TSSC4	0.21038722314346	NA
TSSK1B	0.0201876743861975	NA
TSSK2	-0.0980209577633717	NA
TSSK3	-0.0905391352061669	0.813221584522011
TSSK4	-0.178874474682101	NA
TSSK6	-0.118097936919974	NA
TST	-0.165694079173978	0.387859837721943
TSTA3	0.506404135373215	0.0185831415498485
TSTD1	-0.0378286040939537	0.928030273447853
TSTD2	-0.175123941886171	NA
TTBK1	-0.0317846794047014	NA
TTBK2	0.0867942546884253	NA
TTC1	-0.229966575050486	0.230548530998958
TTC12	-0.205820420708436	NA
TTC13	-0.0286499329466219	0.863587772190001
TTC14	-1.13198102176985	0.0240431673481717
TTC16	-0.14052275481598	NA
TTC17	-0.452619169551753	0.0641431776506131
TTC19	-0.276226820769557	0.231985578003466
TTC21A	-0.113040052497549	NA
TTC22	-0.0548398277764726	NA
TTC23	-0.101567132692217	NA
TTC23L	-0.0915888329686769	NA
TTC25	-0.00517414460637067	NA
TTC26	-0.0420374069432734	NA
TTC27	0.0597801818847978	0.76964153652485
TTC28	0.168085781725779	0.34416615165868
TTC28-AS1	-0.0308333880794933	NA
TTC29	-0.0900703630906943	NA
TTC30A	0.326604794096212	NA
TTC30B	0.178904842863142	NA
TTC31	0.112618929380877	0.435984145306768
TTC32	-0.472049836948676	0.33789064588269
TTC33	0.213946092664853	0.2418640866598
TTC36	-0.284833897196556	NA
TTC37	0.246671837696992	0.503435774639507
TTC38	-0.237136513204043	0.186573824630676
TTC39A	-0.137868614152589	NA
TTC39B	0.367823223889372	NA
TTC39C	0.00539807527319347	NA
TTC4	0.122235673092307	0.403587541202096
TTC41P	0.0185295109483024	NA
TTC5	0.0567267166318226	NA
TTC6	-0.0946483232716178	NA
TTC7A	0.0859680461317565	NA
TTC7B	0.115159581411302	0.603744375033622
TTC8	0.595466092823026	0.0763247586933144
TTC9	0.223141820062303	0.415930098463537
TTC9B	-0.256422960329508	0.120784973456025
TTC9C	0.131632764991127	NA
TTF1	0.0343079242358515	0.827232166474872
TTF2	0.199050158988728	NA
TTI1	0.653068314818743	0.0366953854015188
TTI2	0.443981577401974	0.043021490129873
TTK	0.0728375274374833	NA
TTL	0.162142692943243	0.440152820753544
TTLL1	0.109067396399749	0.514103586595356
TTLL10	-0.00894977427377786	NA
TTLL11	0.10720876990177	NA
TTLL12	0.28835000964073	0.180692142663612
TTLL13P	-0.0920700245986477	NA
TTLL2	0.0542676452182671	NA
TTLL3	-0.24371557726451	NA
TTLL4	0.0123689803513356	NA
TTLL5	-0.163062715825258	NA
TTLL6	-0.360278905677895	NA
TTLL7	-0.330644771773519	NA
TTLL7-IT1	0.0179187072097804	NA
TTLL9	-0.207991412785644	NA
TTN	-0.553868232057289	0.405503569799265
TTN-AS1	-0.116465967402207	NA
TTPA	-0.227627088703023	NA
TTPAL	0.222409021518872	0.162015818687267
TTR	-0.104870669817114	NA
TTTY10	-0.0980640256146357	NA
TTTY11	-0.148947498440847	NA
TTTY12	-0.069915571563016	NA
TTTY13	-0.0124216984287244	NA
TTTY14	-0.364569706267265	NA
TTTY15	0.0139295887236193	NA
TTTY5	-0.0318038004785128	NA
TTTY7	-0.00451566360336519	NA
TTYH1	-0.186407339260365	NA
TTYH2	0.0394210321222888	0.869083391226713
TTYH3	0.135999600692573	0.465781028176877
TUB	0.00818035748330104	NA
TUBA1A	-0.304219483563161	0.214743278895383
TUBA1B	-0.351855884419107	0.0733839240936096
TUBA1C	-0.377368752015171	0.0887013782040511
TUBA3FP	0.0261807553451661	NA
TUBA4A	-0.150415260165289	0.400468213962866
TUBA4B	-0.219026463435514	0.148436829232965
TUBA8	-0.198737401184125	NA
TUBAL3	0.449764262001414	NA
TUBB	0.0252676961543088	0.930995213100238
TUBB1	0.182480211495188	NA
TUBB2A	0.232723023720419	0.562692214185219
TUBB2B	0.363473466017382	0.640380474900908
TUBB3	0.180466471676059	0.421485877453759
TUBB4A	-0.0949497971188444	NA
TUBB4B	0.139235866986628	0.621029282198009
TUBB6	-0.200477380760905	0.48131782092819
TUBB7P	-0.146972585672558	NA
TUBBP5	-0.0902733044854069	NA
TUBD1	0.0615205418418974	NA
TUBE1	0.0144896964088694	NA
TUBG1	0.702171677824741	0.0546358877303906
TUBG2	0.253981900115075	NA
TUBGCP2	-0.011167865282161	0.966461545560907
TUBGCP3	0.00240792625290354	NA
TUBGCP4	0.175041224991723	0.439082441999353
TUBGCP5	0.150036185401214	NA
TUBGCP6	-0.0479492790758966	NA
TUFM	0.284282155726451	0.053295467436762
TUFT1	0.701748950671918	0.112591452418864
TUG1	-0.016101318245263	0.941669249750412
TULP1	-0.221077795710848	NA
TULP2	-0.113488522539431	NA
TULP3	0.03697879802613	0.849640205669453
TULP4	0.485139327039201	0.0302913828351502
TUNAR	-0.199260969688289	NA
TUSC1	0.188997753620505	0.351283647125039
TUSC2	-0.000874417063966071	0.995730391399158
TUSC3	0.385326015825154	NA
TUSC7	-0.0756829408910642	NA
TUSC8	-0.191069094956725	NA
TUT1	-0.220217356839412	0.432141001572506
TUT4	-0.081506075336069	NA
TUT7	0.249645131570441	0.517542762412776
TVP23A	-0.0140214068007132	NA
TVP23B	0.0959793914324276	0.819556454383066
TVP23C	0.0889698186998302	0.607168054047593
TWF1	0.392814235056781	NA
TWF2	0.196599616094068	0.312130214760674
TWIST1	1.07034716090622	0.0511825213538149
TWIST2	-0.09347383560839	NA
TWISTNB	0.65160425750727	0.133389808535405
TWNK	-0.224016989297693	0.192895845671008
TWSG1	0.140206692237751	0.469736583840943
TXK	-0.0694572797502531	NA
TXLNA	0.2230051403945	NA
TXLNB	-0.582751727716936	NA
TXLNG	-0.307085192240677	NA
TXLNGY	-0.203759327341496	NA
TXN	-0.0977405801703606	0.789421119066428
TXN2	0.151596644552155	0.364011787244729
TXNDC11	-0.0631212675809412	0.758481331359584
TXNDC12	0.143546378150697	0.509015534709214
TXNDC15	0.356116269442278	0.0925027377528978
TXNDC16	-0.328810315195184	0.168304826652835
TXNDC17	0.328889055227526	0.0522927361996217
TXNDC2	-0.124025374113359	NA
TXNDC8	-0.048628562999899	NA
TXNDC9	0.0736929575665108	0.745556206198298
TXNIP	0.0473500267994744	0.934830019414906
TXNL1	-0.158098018220165	0.60928277598444
TXNL4A	-0.19214067159601	0.392237273467607
TXNL4B	0.220750083121899	NA
TXNRD1	0.0164204280764961	0.914204639564545
TXNRD2	0.0634923946654915	NA
TYK2	0.349237262068336	0.136453503267961
TYMP	0.480621487734239	0.0223346075123731
TYMS	0.0209252384211309	NA
TYMSOS	0.173737124861558	NA
TYR	-0.0558476015724407	NA
TYRO3	-0.13845907972847	NA
TYRO3P	-0.152177963103616	NA
TYROBP	0.812038662421661	0.0185831415498485
TYRP1	0.275503405470215	NA
TYSND1	-0.10183628711739	NA
TYW1	-0.185450862701158	0.520730586628877
TYW3	0.628424525944191	0.0333247391862982
TYW5	0.255131692616276	NA
U2AF1	0.135255246800884	0.417965539599436
U2AF1L4	-0.00854773418242605	NA
U2AF2	-0.207229156393184	0.155045728937833
U2SURP	-0.376909182502575	0.0819012201942504
UACA	0.00620221210022986	0.988736817123192
UAP1	-0.31999557101024	0.572124613676377
UAP1L1	0.0418080835012491	NA
UBA1	0.0835033917721901	0.5063119933205
UBA2	0.109033015824309	0.469000843447941
UBA3	-0.150461428282981	0.39356568284028
UBA5	0.289988577885553	0.104311905399143
UBA52	-0.0522225691559566	0.805096112712776
UBA6	-0.292149021934948	NA
UBAC1	0.170473356449654	0.473439796763814
UBAC2	0.0232391632420157	0.913588121754404
UBAC2-AS1	-0.13230618962315	NA
UBALD1	-0.0433596430551377	NA
UBALD2	0.194114918921211	0.197011355857052
UBAP1	0.391002323345341	0.0612717030107072
UBAP1L	0.00174696089805604	NA
UBAP2	0.142539800887662	0.455539125176018
UBAP2L	0.233156495405589	0.297346995323459
UBASH3A	-0.229775119845903	NA
UBASH3B	0.0260070886458763	NA
UBB	-0.0450485760126149	0.83489868035719
UBC	-0.247958260924769	0.364605146251892
UBE2A	0.0637565175926351	0.795125103341698
UBE2B	0.26313071237729	0.330418875150192
UBE2C	0.093185805508158	NA
UBE2D1	0.288986116245813	NA
UBE2D2	-0.0627775472546066	0.791027538371635
UBE2D3	0.269320022488055	0.275525851340351
UBE2D4	0.0653004309670564	0.759496387997574
UBE2DNL	0.0370886522523244	NA
UBE2E1	-0.00128770714512871	0.994298566175558
UBE2E2	0.334282429088352	0.0998767181014131
UBE2E2-AS1	-0.154468961161972	NA
UBE2E3	-0.247768353135513	0.242178456714871
UBE2F	0.198491498244575	0.27053422475563
UBE2G1	0.0528329923441753	0.872330775150339
UBE2G2	0.126762361255417	0.492997143131712
UBE2H	0.00550259583169677	0.978907755153064
UBE2I	-0.0777840598674366	NA
UBE2J1	0.276882194486507	0.33066047907837
UBE2J2	-0.14962621237101	0.448250386830818
UBE2K	0.121379948504785	0.565038984458314
UBE2L3	0.182923820219803	0.502881687236182
UBE2L6	0.000562411830584253	0.997305397458696
UBE2M	0.772764456680713	NA
UBE2N	0.0881401121157159	0.671722389213472
UBE2NL	0.191608038647667	0.360070191948481
UBE2O	-0.12693623068749	0.337816156351425
UBE2Q1	-0.01126741036152	NA
UBE2Q2	0.412202304421328	0.123114988039819
UBE2Q2L	-0.167217951836298	NA
UBE2QL1	0.291846397808633	NA
UBE2R2	0.0155959092527098	0.9403755808374
UBE2S	0.132457357072532	NA
UBE2T	0.0389430316118915	NA
UBE2U	0.0692424773818319	NA
UBE2V2	0.212285457896018	0.408426600017692
UBE2W	0.610617076526238	0.094109575525589
